route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
66,Saturday,2083915,66 KAISER SAN JOSE,1,6671,66_SB01
66,Saturday,2083883,66 KAISER SAN JOSE,1,6676,66_SB01
66,Saturday,2083916,66 KAISER SAN JOSE,1,6677,66_SB01
66,Saturday,2083917,66 KAISER SAN JOSE,1,6674,66_SB01
66,Saturday,2083882,66 KAISER SAN JOSE,1,6672,66_SB01
66,Saturday,2083918,66 KAISER SAN JOSE,1,6602,66_SB01
66,Saturday,2083919,66 KAISER SAN JOSE,1,6679,66_SB01
66,Saturday,2083892,66 KAISER SAN JOSE,1,6675,66_SB01
66,Saturday,2083920,66 KAISER SAN JOSE,1,6601,66_SB01
66,Saturday,2083893,66 KAISER SAN JOSE,1,6676,66_SB01
66,Saturday,2083921,66 KAISER SAN JOSE,1,6674,66_SB01
66,Saturday,2083894,66 KAISER SAN JOSE,1,6809,66_SB01
66,Sunday,2083995,66 KAISER SAN JOSE,1,6677,66_SB01
66,Sunday,2083990,66 KAISER SAN JOSE,1,6680,66_SB01
66,Sunday,2083989,66 KAISER SAN JOSE,1,6674,66_SB01
66,Sunday,2083988,66 KAISER SAN JOSE,1,6601,66_SB01
66,Sunday,2083987,66 KAISER SAN JOSE,1,6675,66_SB01
66,Sunday,2083986,66 KAISER SAN JOSE,1,6676,66_SB01
66,Sunday,2083959,66 KAISER SAN JOSE,1,6677,66_SB01
66,Sunday,2083985,66 KAISER SAN JOSE,1,6671,66_SB01
66,Sunday,2083984,66 KAISER SAN JOSE,1,6672,66_SB01
66,Sunday,2083966,66 KAISER SAN JOSE,1,6678,66_SB01
66,Sunday,2083983,66 KAISER SAN JOSE,1,6673,66_SB01
66,Sunday,2083982,66 KAISER SAN JOSE,1,6679,66_SB01
66,Sunday,2083965,66 KAISER SAN JOSE,1,6680,66_SB01
66,Sunday,2083981,66 KAISER SAN JOSE,1,6674,66_SB01
66,Sunday,2083980,66 KAISER SAN JOSE,1,6601,66_SB01
66,Sunday,2083964,66 KAISER SAN JOSE,1,6681,66_SB01
66,Sunday,2083979,66 KAISER SAN JOSE,1,6675,66_SB01
66,Sunday,2083978,66 KAISER SAN JOSE,1,6676,66_SB01
66,Sunday,2083963,66 KAISER SAN JOSE,1,6677,66_SB01
66,Sunday,2083977,66 KAISER SAN JOSE,1,6671,66_SB01
66,Sunday,2083976,66 KAISER SAN JOSE,1,6672,66_SB01
66,Sunday,2083962,66 KAISER SAN JOSE,1,6678,66_SB01
66,Sunday,2083975,66 KAISER SAN JOSE,1,6673,66_SB01
66,Sunday,2083974,66 KAISER SAN JOSE,1,6679,66_SB01
66,Sunday,2083961,66 KAISER SAN JOSE,1,6680,66_SB01
66,Sunday,2083973,66 KAISER SAN JOSE,1,6674,66_SB01
66,Sunday,2083972,66 KAISER SAN JOSE,1,6601,66_SB01
66,Sunday,2083960,66 KAISER SAN JOSE,1,6681,66_SB01
66,Sunday,2083971,66 KAISER SAN JOSE,1,6676,66_SB01
66,Sunday,2083970,66 KAISER SAN JOSE,1,6677,66_SB01
66,Sunday,2083969,66 KAISER SAN JOSE,1,6671,66_SB01
66,Sunday,2083968,66 KAISER SAN JOSE,1,6678,66_SB01
66,Sunday,2083967,66 KAISER SAN JOSE,1,6679,66_SB01
66,Sunday,2083994,66 KAISER SAN JOSE,1,6601,66_SB01
66,Weekdays,2083802,66 KAISER SAN JOSE,1,6601,66_SB01A
66,Weekdays,2083822,66 KAISER SAN JOSE,1,6676,66_SB01A
66,Weekdays,2083797,66 KAISER SAN JOSE,1,7175,66_SB01A
66,Saturday,2083895,66 KAISER SAN JOSE,1,1202,66_SB01A
66,Saturday,2083896,66 KAISER SAN JOSE,1,6677,66_SB01A
66,Sunday,2083993,66 KAISER SAN JOSE,1,6676,66_SB01A
66,Weekdays,2083782,66 KAISER SAN JOSE,1,6673,66_SB03
66,Weekdays,2083799,66 KAISER SAN JOSE,1,6676,66_SB04
66,Saturday,2083890,66 KAISER SAN JOSE,1,6672,66_SB04
66,Sunday,2083991,66 KAISER SAN JOSE,1,6672,66_SB04
66,Sunday,2083992,66 KAISER SAN JOSE,1,2601,66_SB04A
66,Weekdays,2083820,66 MAIN & CEDAR ,1,6686,66_SBSD2
66,Weekdays,2083821,66 MAIN & CEDAR ,1,782,66_SBSD2
66,Weekdays,2083839,68 BERNAL & VIA SERENA,1,6302,66_SBSD3
66,Weekdays,2083781,68 BERNAL & VIA SERENA,1,7004,66_SBSD3
66,Weekdays,2083838,68 BERNAL & VIA SERENA,1,2705,66_SBSD3
68,Weekdays,2084341,68 SAN JOSE DIRIDON STATION ,0,2304,68_NB04
68,Weekdays,2084356,68 SAN JOSE DIRIDON STATION ,0,6811,68_NB04
68,Weekdays,2084364,68 SAN JOSE DIRIDON STATION ,0,6803,68_NB04
68,Weekdays,2084371,68 SAN JOSE DIRIDON STATION ,0,6804,68_NB04
68,Weekdays,2084367,68 SAN JOSE DIRIDON STATION ,0,133,68_NB04
68,Weekdays,2084344,68 SAN JOSE DIRIDON STATION ,0,6805,68_NB04
68,Weekdays,2084378,68 SAN JOSE DIRIDON STATION ,0,6806,68_NB04
68,Weekdays,2084394,68 SAN JOSE DIRIDON STATION ,0,6807,68_NB04
68,Weekdays,2084379,68 SAN JOSE DIRIDON STATION ,0,6816,68_NB04
68,Weekdays,2084350,68 SAN JOSE DIRIDON STATION ,0,6818,68_NB04
68,Weekdays,2084357,68 SAN JOSE DIRIDON STATION ,0,6809,68_NB04
68,Weekdays,2084373,68 SAN JOSE DIRIDON STATION ,0,6810,68_NB04
68,Weekdays,2084376,68 SAN JOSE DIRIDON STATION ,0,6813,68_NB04
68,Weekdays,2084382,68 SAN JOSE DIRIDON STATION ,0,6801,68_NB04
68,Weekdays,2084383,68 SAN JOSE DIRIDON STATION ,0,6808,68_NB04
68,Weekdays,2084377,68 SAN JOSE DIRIDON STATION ,0,6811,68_NB04
68,Weekdays,2084384,68 SAN JOSE DIRIDON STATION ,0,6802,68_NB04
68,Weekdays,2084385,68 SAN JOSE DIRIDON STATION ,0,6803,68_NB04
68,Weekdays,2084370,68 SAN JOSE DIRIDON STATION ,0,6804,68_NB04
68,Weekdays,2084386,68 SAN JOSE DIRIDON STATION ,0,6805,68_NB04
68,Weekdays,2084387,68 SAN JOSE DIRIDON STATION ,0,6812,68_NB04
68,Weekdays,2084365,68 SAN JOSE DIRIDON STATION ,0,6806,68_NB04
68,Weekdays,2084388,68 SAN JOSE DIRIDON STATION ,0,6807,68_NB04
68,Weekdays,2084389,68 SAN JOSE DIRIDON STATION ,0,6809,68_NB04
68,Weekdays,2084345,68 SAN JOSE DIRIDON STATION ,0,6810,68_NB04
68,Weekdays,2084390,68 SAN JOSE DIRIDON STATION ,0,6813,68_NB04
68,Weekdays,2084391,68 SAN JOSE DIRIDON STATION ,0,6801,68_NB04
68,Weekdays,2084375,68 SAN JOSE DIRIDON STATION ,0,6808,68_NB04
68,Weekdays,2084392,68 SAN JOSE DIRIDON STATION ,0,6811,68_NB04
68,Weekdays,2084393,68 SAN JOSE DIRIDON STATION ,0,6802,68_NB04
68,Weekdays,2084359,68 SAN JOSE DIRIDON STATION ,0,6803,68_NB04
68,Weekdays,2084369,68 SAN JOSE DIRIDON STATION ,0,6820,68_NB04
68,Weekdays,2084368,68 SAN JOSE DIRIDON STATION ,0,6804,68_NB04
68,Weekdays,2084352,68 SAN JOSE DIRIDON STATION ,0,6805,68_NB04
68,Weekdays,2084353,68 SAN JOSE DIRIDON STATION ,0,6822,68_NB04
68,Weekdays,2084351,68 SAN JOSE DIRIDON STATION ,0,6812,68_NB04
68,Weekdays,2084380,68 SAN JOSE DIRIDON STATION ,0,6806,68_NB04
68,Weekdays,2084354,68 SAN JOSE DIRIDON STATION ,0,6807,68_NB04
68,Weekdays,2084360,68 SAN JOSE DIRIDON STATION ,0,6809,68_NB04
68,Weekdays,2084361,68 SAN JOSE DIRIDON STATION ,0,131,68_NB04
68,Weekdays,2084362,68 SAN JOSE DIRIDON STATION ,0,6810,68_NB04
68,Weekdays,2084381,68 SAN JOSE DIRIDON STATION ,0,6813,68_NB04
68,Weekdays,2084372,68 SAN JOSE DIRIDON STATION ,0,6821,68_NB04
68,Weekdays,2084374,68 SAN JOSE DIRIDON STATION ,0,6801,68_NB04
68,Weekdays,2084358,68 SAN JOSE DIRIDON STATION ,0,6808,68_NB04
68,Weekdays,2084343,68 SAN JOSE DIRIDON STATION ,0,6823,68_NB04
68,Weekdays,2084346,68 SAN JOSE DIRIDON STATION ,0,6802,68_NB04
68,Weekdays,2084347,68 SAN JOSE DIRIDON STATION ,0,6820,68_NB04
68,Weekdays,2084348,68 SAN JOSE DIRIDON STATION ,0,6805,68_NB04
68,Weekdays,2084363,68 SAN JOSE DIRIDON STATION ,0,6807,68_NB04
68,Weekdays,2084349,68 SAN JOSE DIRIDON STATION ,0,6813,68_NB04
68,Weekdays,2084355,68 SAN JOSE DIRIDON STATION ,0,6819,68_NB04
68,Saturday,2084466,68 SAN JOSE DIRIDON STATION ,0,135,68_NB04
68,Saturday,2084467,68 SAN JOSE DIRIDON STATION ,0,6809,68_NB04
68,Saturday,2084472,68 SAN JOSE DIRIDON STATION ,0,133,68_NB04
68,Saturday,2084473,68 SAN JOSE DIRIDON STATION ,0,136,68_NB04
68,Saturday,2084474,68 SAN JOSE DIRIDON STATION ,0,134,68_NB04
68,Saturday,2084475,68 SAN JOSE DIRIDON STATION ,0,132,68_NB04
68,Saturday,2084476,68 SAN JOSE DIRIDON STATION ,0,6804,68_NB04
68,Saturday,2084477,68 SAN JOSE DIRIDON STATION ,0,6802,68_NB04
68,Saturday,2084465,68 SAN JOSE DIRIDON STATION ,0,6803,68_NB04
68,Saturday,2084478,68 SAN JOSE DIRIDON STATION ,0,6806,68_NB04
68,Saturday,2084479,68 SAN JOSE DIRIDON STATION ,0,131,68_NB04
68,Saturday,2084464,68 SAN JOSE DIRIDON STATION ,0,6809,68_NB04
68,Saturday,2084480,68 SAN JOSE DIRIDON STATION ,0,6871,68_NB04
68,Saturday,2084481,68 SAN JOSE DIRIDON STATION ,0,6807,68_NB04
68,Saturday,2084463,68 SAN JOSE DIRIDON STATION ,0,6872,68_NB04
68,Saturday,2084482,68 SAN JOSE DIRIDON STATION ,0,6805,68_NB04
68,Saturday,2084483,68 SAN JOSE DIRIDON STATION ,0,6801,68_NB04
68,Saturday,2084462,68 SAN JOSE DIRIDON STATION ,0,6808,68_NB04
68,Saturday,2084484,68 SAN JOSE DIRIDON STATION ,0,132,68_NB04
68,Saturday,2084485,68 SAN JOSE DIRIDON STATION ,0,6804,68_NB04
68,Saturday,2084461,68 SAN JOSE DIRIDON STATION ,0,6802,68_NB04
68,Saturday,2084486,68 SAN JOSE DIRIDON STATION ,0,6803,68_NB04
68,Saturday,2084487,68 SAN JOSE DIRIDON STATION ,0,6806,68_NB04
68,Saturday,2084460,68 SAN JOSE DIRIDON STATION ,0,131,68_NB04
68,Saturday,2084488,68 SAN JOSE DIRIDON STATION ,0,6809,68_NB04
68,Saturday,2084489,68 SAN JOSE DIRIDON STATION ,0,6871,68_NB04
68,Saturday,2084459,68 SAN JOSE DIRIDON STATION ,0,191,68_NB04
68,Saturday,2084490,68 SAN JOSE DIRIDON STATION ,0,133,68_NB04
68,Saturday,2084491,68 SAN JOSE DIRIDON STATION ,0,137,68_NB04
68,Saturday,2084458,68 SAN JOSE DIRIDON STATION ,0,6805,68_NB04
68,Saturday,2084492,68 SAN JOSE DIRIDON STATION ,0,134,68_NB04
68,Saturday,2084493,68 SAN JOSE DIRIDON STATION ,0,135,68_NB04
68,Saturday,2084495,68 SAN JOSE DIRIDON STATION ,0,193,68_NB04
68,Saturday,2084494,68 SAN JOSE DIRIDON STATION ,0,6807,68_NB04
68,Saturday,2084468,68 SAN JOSE DIRIDON STATION ,0,136,68_NB04
68,Saturday,2084469,68 SAN JOSE DIRIDON STATION ,0,6804,68_NB04
68,Saturday,2084470,68 SAN JOSE DIRIDON STATION ,0,6805,68_NB04
68,Saturday,2084471,68 SAN JOSE DIRIDON STATION ,0,193,68_NB04
68,Sunday,2084547,68 SAN JOSE DIRIDON STATION ,0,2505,68_NB04
68,Sunday,2084552,68 SAN JOSE DIRIDON STATION ,0,8202,68_NB04
68,Sunday,2084553,68 SAN JOSE DIRIDON STATION ,0,6803,68_NB04
68,Sunday,2084554,68 SAN JOSE DIRIDON STATION ,0,6804,68_NB04
68,Sunday,2084555,68 SAN JOSE DIRIDON STATION ,0,6811,68_NB04
68,Sunday,2084556,68 SAN JOSE DIRIDON STATION ,0,6806,68_NB04
68,Sunday,2084557,68 SAN JOSE DIRIDON STATION ,0,6807,68_NB04
68,Sunday,2084558,68 SAN JOSE DIRIDON STATION ,0,6813,68_NB04
68,Sunday,2084546,68 SAN JOSE DIRIDON STATION ,0,6801,68_NB04
68,Sunday,2084559,68 SAN JOSE DIRIDON STATION ,0,6808,68_NB04
68,Sunday,2084560,68 SAN JOSE DIRIDON STATION ,0,6802,68_NB04
68,Sunday,2084545,68 SAN JOSE DIRIDON STATION ,0,6809,68_NB04
68,Sunday,2084561,68 SAN JOSE DIRIDON STATION ,0,6803,68_NB04
68,Sunday,2084562,68 SAN JOSE DIRIDON STATION ,0,6810,68_NB04
68,Sunday,2084544,68 SAN JOSE DIRIDON STATION ,0,6804,68_NB04
68,Sunday,2084563,68 SAN JOSE DIRIDON STATION ,0,6811,68_NB04
68,Sunday,2084564,68 SAN JOSE DIRIDON STATION ,0,6805,68_NB04
68,Sunday,2084543,68 SAN JOSE DIRIDON STATION ,0,6806,68_NB04
68,Sunday,2084565,68 SAN JOSE DIRIDON STATION ,0,6812,68_NB04
68,Sunday,2084566,68 SAN JOSE DIRIDON STATION ,0,6807,68_NB04
68,Sunday,2084542,68 SAN JOSE DIRIDON STATION ,0,6813,68_NB04
68,Sunday,2084567,68 SAN JOSE DIRIDON STATION ,0,6801,68_NB04
68,Sunday,2084568,68 SAN JOSE DIRIDON STATION ,0,6808,68_NB04
68,Sunday,2084541,68 SAN JOSE DIRIDON STATION ,0,6802,68_NB04
68,Sunday,2084569,68 SAN JOSE DIRIDON STATION ,0,6809,68_NB04
68,Sunday,2084570,68 SAN JOSE DIRIDON STATION ,0,6803,68_NB04
68,Sunday,2084540,68 SAN JOSE DIRIDON STATION ,0,6810,68_NB04
68,Sunday,2084571,68 SAN JOSE DIRIDON STATION ,0,6804,68_NB04
68,Sunday,2084572,68 SAN JOSE DIRIDON STATION ,0,6811,68_NB04
68,Sunday,2084539,68 SAN JOSE DIRIDON STATION ,0,6805,68_NB04
68,Sunday,2084573,68 SAN JOSE DIRIDON STATION ,0,6806,68_NB04
68,Sunday,2084538,68 SAN JOSE DIRIDON STATION ,0,6812,68_NB04
68,Sunday,2084574,68 SAN JOSE DIRIDON STATION ,0,6807,68_NB04
68,Sunday,2084575,68 SAN JOSE DIRIDON STATION ,0,6801,68_NB04
68,Sunday,2084548,68 SAN JOSE DIRIDON STATION ,0,6809,68_NB04
68,Sunday,2084549,68 SAN JOSE DIRIDON STATION ,0,6810,68_NB04
68,Sunday,2084550,68 SAN JOSE DIRIDON STATION ,0,6805,68_NB04
68,Sunday,2084551,68 SAN JOSE DIRIDON STATION ,0,6801,68_NB04
68,Weekdays,2084342,68 SAN JOSE DIRIDON STATION,0,6801,68_NB05
68,Weekdays,2084366,68 SAN JOSE DIRIDON STATION,0,6802,68_NB05
68,Weekdays,2084398,68 GILROY TRANSIT CTR,1,6810,68_SB02
68,Weekdays,2084425,68 GILROY TRANSIT CTR,1,6801,68_SB02
68,Weekdays,2084427,68 GILROY TRANSIT CTR,1,6811,68_SB02
68,Weekdays,2084428,68 GILROY TRANSIT CTR,1,6802,68_SB02
68,Weekdays,2084429,68 GILROY TRANSIT CTR,1,6815,68_SB02
68,Weekdays,2084430,68 GILROY TRANSIT CTR,1,6803,68_SB02
68,Weekdays,2084409,68 GILROY TRANSIT CTR,1,6804,68_SB02
68,Weekdays,2084410,68 GILROY TRANSIT CTR,1,6814,68_SB02
68,Weekdays,2084444,68 GILROY TRANSIT CTR,1,6805,68_SB02
68,Weekdays,2084411,68 GILROY TRANSIT CTR,1,6812,68_SB02
68,Weekdays,2084457,68 GILROY TRANSIT CTR,1,6806,68_SB02
68,Weekdays,2084433,68 GILROY TRANSIT CTR,1,6807,68_SB02
68,Weekdays,2084445,68 GILROY TRANSIT CTR,1,6816,68_SB02
68,Weekdays,2084434,68 GILROY TRANSIT CTR,1,6809,68_SB02
68,Weekdays,2084435,68 GILROY TRANSIT CTR,1,6810,68_SB02
68,Weekdays,2084446,68 GILROY TRANSIT CTR,1,6813,68_SB02
68,Weekdays,2084436,68 GILROY TRANSIT CTR,1,6801,68_SB02
68,Weekdays,2084437,68 GILROY TRANSIT CTR,1,6808,68_SB02
68,Weekdays,2084447,68 GILROY TRANSIT CTR,1,6811,68_SB02
68,Weekdays,2084448,68 GILROY TRANSIT CTR,1,6802,68_SB02
68,Weekdays,2084401,68 GILROY TRANSIT CTR,1,6803,68_SB02
68,Weekdays,2084449,68 GILROY TRANSIT CTR,1,6804,68_SB02
68,Weekdays,2084450,68 GILROY TRANSIT CTR,1,6805,68_SB02
68,Weekdays,2084402,68 GILROY TRANSIT CTR,1,6812,68_SB02
68,Weekdays,2084451,68 GILROY TRANSIT CTR,1,6806,68_SB02
68,Weekdays,2084452,68 GILROY TRANSIT CTR,1,6807,68_SB02
68,Weekdays,2084403,68 GILROY TRANSIT CTR,1,6809,68_SB02
68,Weekdays,2084454,68 GILROY TRANSIT CTR,1,131,68_SB02
68,Weekdays,2084453,68 GILROY TRANSIT CTR,1,6810,68_SB02
68,Weekdays,2084404,68 GILROY TRANSIT CTR,1,6813,68_SB02
68,Weekdays,2084405,68 GILROY TRANSIT CTR,1,6821,68_SB02
68,Weekdays,2084406,68 GILROY TRANSIT CTR,1,6801,68_SB02
68,Weekdays,2084407,68 GILROY TRANSIT CTR,1,6808,68_SB02
68,Weekdays,2084408,68 GILROY TRANSIT CTR,1,6811,68_SB02
68,Weekdays,2084455,68 GILROY TRANSIT CTR,1,6823,68_SB02
68,Weekdays,2084431,68 GILROY TRANSIT CTR,1,6802,68_SB02
68,Weekdays,2084422,68 GILROY TRANSIT CTR,1,6803,68_SB02
68,Weekdays,2084456,68 GILROY TRANSIT CTR,1,6820,68_SB02
68,Weekdays,2084399,68 GILROY TRANSIT CTR,1,6804,68_SB02
68,Weekdays,2084400,68 GILROY TRANSIT CTR,1,6805,68_SB02
68,Weekdays,2084412,68 GILROY TRANSIT CTR,1,6822,68_SB02
68,Weekdays,2084413,68 GILROY TRANSIT CTR,1,6812,68_SB02
68,Weekdays,2084414,68 GILROY TRANSIT CTR,1,6806,68_SB02
68,Weekdays,2084415,68 GILROY TRANSIT CTR,1,6807,68_SB02
68,Weekdays,2084416,68 GILROY TRANSIT CTR,1,6809,68_SB02
68,Weekdays,2084417,68 GILROY TRANSIT CTR,1,131,68_SB02
68,Weekdays,2084418,68 GILROY TRANSIT CTR,1,6810,68_SB02
68,Weekdays,2084419,68 GILROY TRANSIT CTR,1,6813,68_SB02
68,Weekdays,2084420,68 GILROY TRANSIT CTR,1,6801,68_SB02
68,Weekdays,2084438,68 GILROY TRANSIT CTR,1,6808,68_SB02
68,Weekdays,2084439,68 GILROY TRANSIT CTR,1,6819,68_SB02
68,Weekdays,2084440,68 GILROY TRANSIT CTR,1,6802,68_SB02
68,Weekdays,2084441,68 GILROY TRANSIT CTR,1,6805,68_SB02
68,Weekdays,2084421,68 GILROY TRANSIT CTR,1,6807,68_SB02
68,Weekdays,2084423,68 GILROY TRANSIT CTR,1,6813,68_SB02
68,Weekdays,2084424,68 GILROY TRANSIT CTR,1,6819,68_SB02
68,Saturday,2084512,68 GILROY TRANSIT CTR,1,132,68_SB02
68,Saturday,2084513,68 GILROY TRANSIT CTR,1,6802,68_SB02
68,Saturday,2084514,68 GILROY TRANSIT CTR,1,6806,68_SB02
68,Saturday,2084515,68 GILROY TRANSIT CTR,1,6809,68_SB02
68,Saturday,2084516,68 GILROY TRANSIT CTR,1,6871,68_SB02
68,Saturday,2084517,68 GILROY TRANSIT CTR,1,6872,68_SB02
68,Saturday,2084518,68 GILROY TRANSIT CTR,1,6805,68_SB02
68,Saturday,2084504,68 GILROY TRANSIT CTR,1,6801,68_SB02
68,Saturday,2084519,68 GILROY TRANSIT CTR,1,6808,68_SB02
68,Saturday,2084520,68 GILROY TRANSIT CTR,1,132,68_SB02
68,Saturday,2084503,68 GILROY TRANSIT CTR,1,6804,68_SB02
68,Saturday,2084521,68 GILROY TRANSIT CTR,1,6802,68_SB02
68,Saturday,2084522,68 GILROY TRANSIT CTR,1,6803,68_SB02
68,Saturday,2084502,68 GILROY TRANSIT CTR,1,6806,68_SB02
68,Saturday,2084523,68 GILROY TRANSIT CTR,1,131,68_SB02
68,Saturday,2084524,68 GILROY TRANSIT CTR,1,6809,68_SB02
68,Saturday,2084501,68 GILROY TRANSIT CTR,1,6871,68_SB02
68,Saturday,2084496,68 GILROY TRANSIT CTR,1,191,68_SB02
68,Saturday,2084526,68 GILROY TRANSIT CTR,1,133,68_SB02
68,Saturday,2084500,68 GILROY TRANSIT CTR,1,137,68_SB02
68,Saturday,2084527,68 GILROY TRANSIT CTR,1,6805,68_SB02
68,Saturday,2084528,68 GILROY TRANSIT CTR,1,134,68_SB02
68,Saturday,2084499,68 GILROY TRANSIT CTR,1,135,68_SB02
68,Saturday,2084529,68 GILROY TRANSIT CTR,1,193,68_SB02
68,Saturday,2084530,68 GILROY TRANSIT CTR,1,192,68_SB02
68,Saturday,2084498,68 GILROY TRANSIT CTR,1,6807,68_SB02
68,Saturday,2084531,68 GILROY TRANSIT CTR,1,6872,68_SB02
68,Saturday,2084532,68 GILROY TRANSIT CTR,1,136,68_SB02
68,Saturday,2084497,68 GILROY TRANSIT CTR,1,6801,68_SB02
68,Saturday,2084533,68 GILROY TRANSIT CTR,1,6808,68_SB02
68,Saturday,2084534,68 GILROY TRANSIT CTR,1,6804,68_SB02
68,Saturday,2084535,68 GILROY TRANSIT CTR,1,6802,68_SB02
68,Saturday,2084536,68 GILROY TRANSIT CTR,1,6805,68_SB02
68,Saturday,2084506,68 GILROY TRANSIT CTR,1,135,68_SB02
68,Saturday,2084537,68 GILROY TRANSIT CTR,1,193,68_SB02
68,Saturday,2084507,68 GILROY TRANSIT CTR,1,6807,68_SB02
68,Saturday,2084508,68 GILROY TRANSIT CTR,1,136,68_SB02
68,Saturday,2084509,68 GILROY TRANSIT CTR,1,6804,68_SB02
68,Saturday,2084510,68 GILROY TRANSIT CTR,1,6805,68_SB02
68,Saturday,2084511,68 GILROY TRANSIT CTR,1,131,68_SB02
68,Sunday,2084592,68 GILROY TRANSIT CTR,1,6801,68_SB02
68,Sunday,2084593,68 GILROY TRANSIT CTR,1,6802,68_SB02
68,Sunday,2084594,68 GILROY TRANSIT CTR,1,6803,68_SB02
68,Sunday,2084595,68 GILROY TRANSIT CTR,1,6804,68_SB02
68,Sunday,2084596,68 GILROY TRANSIT CTR,1,6811,68_SB02
68,Sunday,2084583,68 GILROY TRANSIT CTR,1,6805,68_SB02
68,Sunday,2084597,68 GILROY TRANSIT CTR,1,6806,68_SB02
68,Sunday,2084598,68 GILROY TRANSIT CTR,1,6812,68_SB02
68,Sunday,2084582,68 GILROY TRANSIT CTR,1,6807,68_SB02
68,Sunday,2084599,68 GILROY TRANSIT CTR,1,6813,68_SB02
68,Sunday,2084600,68 GILROY TRANSIT CTR,1,6801,68_SB02
68,Sunday,2084581,68 GILROY TRANSIT CTR,1,6808,68_SB02
68,Sunday,2084601,68 GILROY TRANSIT CTR,1,6802,68_SB02
68,Sunday,2084602,68 GILROY TRANSIT CTR,1,6809,68_SB02
68,Sunday,2084580,68 GILROY TRANSIT CTR,1,6803,68_SB02
68,Sunday,2084603,68 GILROY TRANSIT CTR,1,6810,68_SB02
68,Sunday,2084604,68 GILROY TRANSIT CTR,1,6804,68_SB02
68,Sunday,2084579,68 GILROY TRANSIT CTR,1,6811,68_SB02
68,Sunday,2084605,68 GILROY TRANSIT CTR,1,6805,68_SB02
68,Sunday,2084606,68 GILROY TRANSIT CTR,1,6806,68_SB02
68,Sunday,2084578,68 GILROY TRANSIT CTR,1,6812,68_SB02
68,Sunday,2084607,68 GILROY TRANSIT CTR,1,6807,68_SB02
68,Sunday,2084608,68 GILROY TRANSIT CTR,1,6813,68_SB02
68,Sunday,2084577,68 GILROY TRANSIT CTR,1,6801,68_SB02
68,Sunday,2084609,68 GILROY TRANSIT CTR,1,6808,68_SB02
68,Sunday,2084610,68 GILROY TRANSIT CTR,1,6802,68_SB02
68,Sunday,2084576,68 GILROY TRANSIT CTR,1,6809,68_SB02
68,Sunday,2084611,68 GILROY TRANSIT CTR,1,6803,68_SB02
68,Sunday,2084612,68 GILROY TRANSIT CTR,1,6810,68_SB02
68,Sunday,2084613,68 GILROY TRANSIT CTR,1,6811,68_SB02
68,Sunday,2084614,68 GILROY TRANSIT CTR,1,6805,68_SB02
68,Sunday,2084615,68 GILROY TRANSIT CTR,1,6812,68_SB02
68,Sunday,2084586,68 GILROY TRANSIT CTR,1,6801,68_SB02
68,Sunday,2084587,68 GILROY TRANSIT CTR,1,6809,68_SB02
68,Sunday,2084588,68 GILROY TRANSIT CTR,1,6810,68_SB02
68,Sunday,2084589,68 GILROY TRANSIT CTR,1,6805,68_SB02
68,Sunday,2084590,68 GILROY TRANSIT CTR,1,6801,68_SB02
68,Weekdays,2084397,68 GILROY TRANSIT CTR,1,6818,68_SB04
68,Weekdays,2084426,68 GILROY TRANSIT CTR,1,6808,68_SB04
68,Saturday,2084505,68 GILROY TRANSIT CTR,1,136,68_SB04
68,Sunday,2084584,68 GILROY TRANSIT CTR,1,6804,68_SB04
68,Sunday,2084585,68 GILROY TRANSIT CTR,1,6806,68_SB04
68,Sunday,2084591,68 GILROY TRANSIT CTR,1,6813,68_SB04
68,Weekdays,2084442,68 BERNAL AND VIA SERENA,1,6302,68_SBSD1
68,Weekdays,2084396,68 BERNAL AND VIA SERENA,1,7004,68_SBSD1
68,Weekdays,2084443,68 BERNAL AND VIA SERENA,1,2705,68_SBSD1
68,Weekdays,2084432,68 MONTEREY & SAN MARTIN ,1,7102,68_SBSD2
70,Weekdays,2084977,70 GREAT MALL,0,7001,70_NB01
70,Saturday,2085089,70 GREAT MALL,0,7077,70_NB01
70,Sunday,2085168,70 GREAT MALL,0,7003,70_NB01
70,Weekdays,2084990,70 GREAT MALL,0,7083,70_NB02
70,Weekdays,2084991,70 GREAT MALL,0,7002,70_NB02
70,Weekdays,2084973,70 GREAT MALL,0,7081,70_NB02
70,Weekdays,2084974,70 GREAT MALL,0,2302,70_NB02
70,Weekdays,2084975,70 GREAT MALL,0,7175,70_NB02
70,Weekdays,2085005,70 GREAT MALL,0,7703,70_NB02
70,Weekdays,2085004,70 GREAT MALL,0,2672,70_NB02
70,Weekdays,2084993,70 GREAT MALL,0,7075,70_NB02
70,Weekdays,2085003,70 GREAT MALL,0,7079,70_NB02
70,Weekdays,2084997,70 GREAT MALL,0,7003,70_NB02
70,Weekdays,2084992,70 GREAT MALL,0,7773,70_NB02
70,Weekdays,2085015,70 GREAT MALL,0,7072,70_NB02
70,Weekdays,2085020,70 GREAT MALL,0,7082,70_NB02
70,Weekdays,2085026,70 GREAT MALL,0,7083,70_NB02
70,Weekdays,2085027,70 GREAT MALL,0,7001,70_NB02
70,Weekdays,2085011,70 GREAT MALL,0,7081,70_NB02
70,Weekdays,2084987,70 GREAT MALL,0,7076,70_NB02
70,Weekdays,2084988,70 GREAT MALL,0,7080,70_NB02
